19:25:12	0	15	0	20	18
19:25:13	1	15	0	20	18
19:25:14	2	15	0	20	18
19:25:15	3	15	0	20	18
19:25:16	4	15	0	20	18
19:25:17	5	15	0	20	18
19:25:18	6	15	0	20	18
19:25:19	7	15	0	20	18
19:25:20	8	15	0	20	18
19:25:21	9	15	0	20	18
19:25:22	10	15	0	20	18
19:25:23	11	15	0	20	18
19:25:24	12	15	0	20	18
19:25:25	13	15	0	20	18
19:25:26	14	15	0	20	18
19:25:27	15	15	0	20	18
19:25:28	16	15	0	20	18
19:25:29	17	15	0	20	18
19:25:30	18	15	0	20	18
19:25:31	19	15	0	20	18
19:25:32	20	15	0	20	18
19:25:33	21	15	0	20	18
19:25:34	22	15	0	20	18
19:25:35	23	15	0	20	18
19:25:36	24	15	0	20	18
19:25:37	25	15	0	20	18
19:25:38	26	15	0	20	18
19:25:39	27	15	0	20	18
19:25:40	28	15	0	20	18
19:25:41	29	15	0	20	18
19:25:42	30	15	0	20	18
19:25:43	31	15	0	20	18
19:25:44	32	15	0	20	18
19:25:45	33	15	0	20	18
19:25:46	34	15	0	20	18
19:25:47	35	15	0	20	18
19:25:48	36	15	0	20	18
19:25:49	37	15	0	20	18
19:25:50	38	15	0	20	18
19:25:51	39	15	0	20	18
19:25:52	40	15	0	20	18
19:25:53	41	15	0	20	18
19:25:54	42	15	0	20	18
19:25:55	43	15	0	20	18
19:25:56	44	15	0	20	18
19:25:57	45	15	0	20	18
19:25:58	46	15	0	20	18
19:25:59	47	15	0	20	18
19:26:00	48	15	0	20	18
19:26:01	49	15	0	20	18
19:26:02	50	15	0	20	18
19:26:03	51	15	0	20	18
19:26:04	52	15	0	20	18
19:26:05	53	15	0	20	18
19:26:06	54	15	0	20	18
19:26:07	55	15	0	20	18
19:26:08	56	15	0	20	18
19:26:09	57	15	0	20	18
19:26:10	58	15	0	20	18
19:26:11	59	15	0	20	18
19:26:12	60	15	0	20	18
19:26:13	61	15	0	20	18
19:26:14	62	15	0	20	18
19:26:15	63	15	0	20	18
19:26:16	64	15	0	20	18
19:26:17	65	15	0	20	18
19:26:18	66	15	0	20	18
19:26:19	67	15	0	20	18
19:26:20	68	15	0	20	18
19:26:21	69	15	0	20	18
19:26:22	70	15	0	20	18
19:26:23	71	15	0	20	18
19:26:24	72	15	0	20	18
19:26:25	73	15	0	20	18
19:26:26	74	15	0	20	18
19:26:27	75	15	0	20	18
19:26:28	76	15	0	20	18
19:26:29	77	15	0	20	18
19:26:30	78	15	0	20	18
19:26:31	79	15	0	20	18
19:26:32	80	15	0	20	18
19:26:33	81	15	0	20	18
19:26:34	82	15	0	20	18
19:26:35	83	15	0	20	18
19:26:36	84	15	0	20	18
19:26:37	85	15	0	20	18
19:26:38	86	15	0	20	18
19:26:39	87	15	0	20	18
19:26:40	88	15	0	20	18
19:26:41	89	15	0	20	18
19:26:42	90	15	0	20	18
19:26:43	91	15	0	20	18
19:26:44	92	15	0	20	18
19:26:45	93	15	0	20	18
19:26:46	94	15	0	20	18
19:26:47	95	15	0	20	18
19:26:48	96	15	0	20	18
19:26:49	97	15	0	20	18
19:26:50	98	15	0	20	18
19:26:51	99	15	0	20	18
19:26:52	100	15	0	20	18
19:26:53	101	15	0	20	18
19:26:54	102	15	0	20	18
19:26:55	103	15	0	20	18
19:26:56	104	15	0	20	18
19:26:57	105	15	0	20	18
19:26:58	106	15	0	20	18
19:26:59	107	15	0	20	18
19:27:00	108	15	0	20	18
19:27:01	109	15	0	20	18
19:27:02	110	15	0	20	18
19:27:03	111	15	0	20	18
19:27:04	112	15	0	20	18
19:27:05	113	15	0	20	18
19:27:06	114	15	-1	20	18
19:27:07	115	15	-1	20	18
19:27:08	116	15	-1	20	18
19:27:09	117	15	-1	20	18
19:27:10	118	15	-1	20	18
19:27:11	119	15	-1	20	18
19:27:12	120	15	-1	20	18
19:27:13	121	15	-1	20	18
19:27:14	122	15	-1	20	18
19:27:15	123	15	-1	20	18
19:27:16	124	15	-1	20	18
19:27:17	125	15	-1	20	18
19:27:18	126	15	-1	20	18
19:27:19	127	15	-1	20	18
19:27:20	128	15	-1	20	18
19:27:21	129	15	-1	20	18
19:27:22	130	15	-1	20	18
19:27:23	131	15	-1	20	18
19:27:24	132	15	-1	20	18
19:27:25	133	15	-1	20	18
19:27:26	134	15	-1	20	18
19:27:27	135	15	-1	20	18
19:27:28	136	15	-1	20	18
19:27:29	137	15	-1	20	18
19:27:30	138	15	-1	20	18
19:27:31	139	15	-1	20	18
19:27:32	140	15	-1	20	18
19:27:33	141	15	-1	20	18
19:27:34	142	15	-1	20	18
19:27:35	143	15	-1	20	18
19:27:36	144	15	-1	20	18
19:27:37	145	15	-1	20	18
19:27:38	146	15	-1	20	18
19:27:39	147	15	-1	20	18
19:27:40	148	15	-1	20	18
19:27:41	149	15	-1	20	18
19:27:42	150	15	-1	20	18
19:27:43	151	15	-1	20	18
19:27:44	152	15	-1	20	18
19:27:45	153	15	-1	20	18
19:27:46	154	15	-1	20	18
19:27:47	155	15	-1	20	18
19:27:48	156	15	-1	20	18
19:27:49	157	15	-1	20	18
19:27:50	158	15	-1	20	18
19:27:51	159	15	-1	20	18
19:27:52	160	15	-1	20	18
19:27:53	161	15	-1	20	18
19:27:54	162	15	-1	20	18
19:27:55	163	15	-1	20	18
19:27:56	164	15	-1	20	18
19:27:57	165	15	-1	20	18
19:27:58	166	15	-1	20	18
19:27:59	167	15	-1	20	18
19:28:00	168	15	-1	20	18
19:28:01	169	15	-1	20	18
19:28:02	170	15	-1	20	18
19:28:03	171	15	-1	20	18
19:28:04	172	15	-1	20	18
19:28:05	173	15	-1	20	18
19:28:06	174	15	-1	20	18
19:28:07	175	15	-1	20	18
19:28:08	176	15	-1	20	18
19:28:09	177	15	-1	20	18
19:28:10	178	15	-1	20	18
19:28:11	179	15	-1	20	18
19:28:12	180	15	-1	20	18
19:28:13	181	15	-1	20	18
19:28:14	182	15	-1	20	18
19:28:15	183	15	-1	20	18
19:28:16	184	15	-1	20	18
19:28:17	185	15	-1	20	18
19:28:18	186	15	-1	20	18
19:28:19	187	15	-1	20	18
19:28:20	188	15	-1	20	18
19:28:21	189	15	-1	20	18
19:28:22	190	15	-1	20	18
19:28:23	191	15	-1	20	18
19:28:24	192	15	-1	20	18
19:28:25	193	15	-1	20	18
19:28:26	194	15	-1	20	18
19:28:27	195	15	-1	20	18
19:28:28	196	15	-1	20	18
19:28:29	197	15	-1	20	18
19:28:30	198	15	-1	20	18
19:28:31	199	15	-1	20	18
19:28:32	200	15	-1	20	18
19:28:33	201	15	-1	20	18
19:28:34	202	15	-1	20	18
19:28:35	203	15	-1	20	18
19:28:36	204	15	-1	20	18
19:28:37	205	15	-1	20	18
19:28:38	206	15	-1	20	18
19:28:39	207	15	-1	20	18
19:28:40	208	15	-1	20	18
19:28:41	209	15	-1	20	18
19:28:42	210	15	-1	20	18
19:28:43	211	15	-1	20	18
19:28:44	212	15	-1	20	18
19:28:45	213	15	-1	20	18
19:28:46	214	15	-1	20	18
19:28:47	215	15	-1	20	18
19:28:48	216	15	-1	20	18
19:28:49	217	15	-1	20	18
19:28:50	218	15	-1	20	18
19:28:51	219	15	-1	20	18
19:28:52	220	15	-1	20	18
19:28:53	221	15	-1	20	18
19:28:54	222	15	-1	20	18
19:28:55	223	15	-1	20	18
19:28:56	224	15	-1	20	18
19:28:57	225	15	-1	20	18
19:28:58	226	15	-1	20	18
19:28:59	227	15	-1	20	18
19:29:00	228	15	-1	20	18
19:29:01	229	15	-1	20	18
19:29:02	230	15	-1	20	18
19:29:03	231	15	-1	20	18
19:29:04	232	15	-1	20	18
19:29:05	233	15	-1	20	18
19:29:06	234	15	-1	20	18
19:29:07	235	15	-1	20	18
19:29:08	236	15	-1	20	18
19:29:09	237	15	-1	20	18
19:29:10	238	15	-1	20	18
19:29:11	239	15	-1	20	18
19:29:12	240	15	-1	20	18
19:29:13	241	15	-1	20	18
19:29:14	242	15	-1	20	18
19:29:15	243	15	-1	20	18
19:29:16	244	15	-1	20	18
19:29:17	245	15	-1	20	18
19:29:18	246	15	-1	20	18
19:29:19	247	15	-1	20	18
19:29:20	248	15	-1	20	18
19:29:21	249	15	-1	20	18
19:29:22	250	15	-1	20	18
19:29:23	251	15	-1	20	18
19:29:24	252	15	-1	20	18
19:29:25	253	15	-1	20	18
19:29:26	254	15	-1	20	18
19:29:27	255	15	-1	20	18
19:29:28	256	15	-1	20	18
19:29:29	257	15	-1	20	18
19:29:30	258	15	-1	20	18
19:29:31	259	15	-1	20	18
19:29:32	260	15	-1	20	18
19:29:33	261	15	-1	20	18
19:29:34	262	15	-1	20	18
19:29:35	263	15	-1	20	18
19:29:36	264	15	-1	20	18
19:29:37	265	15	-1	20	18
19:29:38	266	15	-1	20	18
19:29:39	267	15	-1	20	18
19:29:40	268	15	-1	20	18
19:29:41	269	15	-1	20	18
19:29:42	270	15	-1	20	18
19:29:43	271	15	-1	20	18
19:29:44	272	15	-1	20	18
19:29:45	273	15	-1	20	18
19:29:46	274	15	-1	20	18
19:29:47	275	15	-1	20	18
19:29:48	276	15	-1	20	18
19:29:49	277	15	-1	20	18
19:29:50	278	15	-1	20	18
19:29:51	279	15	-1	20	18
19:29:52	280	15	-1	20	18
19:29:53	281	15	-1	20	18
19:29:54	282	15	-1	20	18
19:29:55	283	15	-1	20	18
19:29:56	284	15	-1	20	18
19:29:57	285	15	-1	20	18
19:29:58	286	15	-1	20	18
19:29:59	287	15	-1	20	18
19:30:00	288	15	-1	20	18
19:30:01	289	15	-1	20	18
19:30:02	290	15	-1	20	18
19:30:03	291	15	-1	20	18
19:30:04	292	15	-1	20	18
19:30:05	293	15	-1	20	18
19:30:06	294	15	-1	20	18
19:30:07	295	15	-1	20	18
19:30:08	296	15	-1	20	18
19:30:09	297	15	-1	20	18
19:30:10	298	15	-1	20	18
19:30:11	299	15	-1	20	18
19:30:12	300	15	-1	20	18
19:30:13	301	15	-1	20	18
19:30:14	302	15	-1	20	18
19:30:15	303	15	-1	20	18
19:30:16	304	15	-1	20	18
19:30:17	305	15	-1	20	18
19:30:18	306	15	-1	20	18
19:30:19	307	15	-1	20	18
19:30:20	308	15	-1	20	18
19:30:21	309	15	-1	20	18
19:30:22	310	15	-1	20	18
19:30:23	311	15	-1	20	18
19:30:24	312	15	-1	20	18
19:30:25	313	15	-1	20	18
19:30:26	314	15	-1	20	18
19:30:27	315	15	-1	20	18
19:30:28	316	15	-1	20	18
19:30:29	317	15	-1	20	18
19:30:30	318	15	-1	20	18
19:30:31	319	15	-1	20	18
19:30:32	320	15	-1	20	18
19:30:33	321	15	-1	20	18
19:30:34	322	15	-1	20	18
19:30:35	323	15	-1	20	18
19:30:36	324	15	-1	20	18
19:30:37	325	15	-1	20	18
19:30:38	326	15	-1	20	18
19:30:39	327	15	-1	20	18
19:30:40	328	15	-1	20	18
19:30:41	329	15	-1	20	18
19:30:42	330	15	-1	20	18
19:30:43	331	15	-1	20	18
19:30:44	332	15	-1	20	18
19:30:45	333	15	-1	20	18
19:30:46	334	15	-1	20	18
19:30:47	335	15	-1	20	18
19:30:48	336	15	-1	20	18
19:30:49	337	15	-1	20	18
19:30:50	338	15	-1	20	18
19:30:51	339	15	-1	20	18
19:30:52	340	15	-1	20	18
19:30:53	341	15	-1	20	18
19:30:54	342	15	-1	20	18
19:30:55	343	15	-1	20	18
19:30:56	344	15	-1	20	18
19:30:57	345	15	-1	20	18
19:30:58	346	15	-1	20	18
19:30:59	347	15	-1	20	18
19:31:00	348	15	-1	20	18
19:31:01	349	15	-1	20	18
19:31:02	350	15	-1	20	18
19:31:03	351	15	-1	20	18
19:31:04	352	15	-1	20	18
19:31:05	353	15	-1	20	18
19:31:06	354	15	-1	20	18
19:31:07	355	15	-1	20	18
19:31:08	356	15	-1	20	18
19:31:09	357	15	-1	20	18
19:31:10	358	15	-1	20	18
19:31:11	359	15	-1	20	18
19:31:12	360	15	-1	20	18
19:31:13	361	15	-1	20	18
19:31:14	362	15	-1	20	18
19:31:15	363	15	-1	20	18
19:31:16	364	15	-1	20	18
19:31:17	365	15	-1	20	18
19:31:18	366	15	-1	20	18
19:31:19	367	15	-1	20	18
19:31:20	368	15	-1	20	18
19:31:21	369	15	-1	20	18
19:31:22	370	15	-1	20	18
19:31:23	371	15	-1	20	18
19:31:24	372	15	-1	20	18
19:31:25	373	15	-1	20	18
19:31:26	374	15	-1	20	18
19:31:27	375	15	-1	20	18
19:31:28	376	15	-1	20	18
19:31:29	377	15	-1	20	18
19:31:30	378	15	-1	20	18
19:31:31	379	15	-1	20	18
19:31:32	380	15	-1	20	18
19:31:33	381	15	-1	20	18
19:31:34	382	15	-1	20	18
19:31:35	383	15	-1	20	18
19:31:36	384	15	-1	20	18
19:31:37	385	15	-1	20	18
19:31:38	386	15	-1	20	18
19:31:39	387	15	-1	20	18
19:31:40	388	15	-1	20	18
19:31:41	389	15	-1	20	18
19:31:42	390	15	-1	20	18
19:31:43	391	15	-1	20	18
19:31:44	392	15	-1	20	18
19:31:45	393	15	-1	20	18
19:31:46	394	15	-1	20	18
19:31:47	395	15	-1	20	18
19:31:48	396	15	-1	20	18
19:31:49	397	15	-1	20	18
19:31:50	398	15	-1	20	18
19:31:51	399	15	-1	20	18
19:31:52	400	15	-1	20	18
19:31:53	401	15	-1	20	18
19:31:54	402	15	-1	20	18
19:31:55	403	15	-1	20	18
19:31:56	404	15	-1	20	18
19:31:57	405	15	-1	20	18
19:31:58	406	15	-1	20	18
19:31:59	407	15	-1	20	18
19:32:00	408	15	-1	20	18
19:32:01	409	15	-1	20	18
19:32:02	410	15	-1	20	18
19:32:03	411	15	-1	20	18
19:32:04	412	15	-1	20	18
19:32:05	413	15	-1	20	18
19:32:06	414	15	-1	20	18
19:32:07	415	15	-1	20	18
19:32:08	416	15	-1	20	18
19:32:09	417	15	-1	20	18
19:32:10	418	15	-1	20	18
19:32:11	419	15	-1	20	18
19:32:12	420	15	-1	20	18
19:32:13	421	15	-1	20	18
19:32:14	422	15	-1	20	18
19:32:15	423	15	-1	20	18
19:32:16	424	15	-1	20	18
19:32:17	425	15	-1	20	18
19:32:18	426	15	-1	20	18
19:32:19	427	15	-1	20	18
19:32:20	428	15	-1	20	18
19:32:21	429	15	-1	20	18
19:32:22	430	15	-1	20	18
19:32:23	431	15	-1	20	18
19:32:24	432	15	-1	20	18
19:32:25	433	15	-1	20	18
19:32:26	434	15	-1	20	18
19:32:27	435	15	-1	20	18
19:32:28	436	15	-1	20	18
19:32:29	437	15	-1	20	18
19:32:30	438	15	-1	20	18
19:32:31	439	15	-1	20	18
19:32:32	440	15	-1	20	18
19:32:33	441	15	-1	20	18
19:32:34	442	15	-1	20	18
19:32:35	443	15	-1	20	18
19:32:36	444	15	-1	20	18
19:32:37	445	15	-1	20	18
19:32:38	446	15	-1	20	18
19:32:39	447	15	-1	20	18
19:32:40	448	15	-1	20	18
19:32:41	449	15	-1	20	18
19:32:42	450	15	-1	20	18
19:32:43	451	15	-1	20	18
19:32:44	452	15	-1	20	18
19:32:45	453	15	-1	20	18
19:32:46	454	15	-1	20	18
19:32:47	455	15	-1	20	18
19:32:48	456	15	-1	20	18
19:32:49	457	15	-1	20	18
19:32:50	458	15	-1	20	18
19:32:51	459	15	-1	20	18
19:32:52	460	15	-1	20	18
19:32:53	461	15	-1	20	18
19:32:54	462	15	-1	20	18
19:32:55	463	15	-1	20	18
19:32:56	464	15	-1	20	18
19:32:57	465	15	-1	20	18
19:32:58	466	15	-1	20	18
19:32:59	467	15	-1	20	18
19:33:00	468	15	-1	20	18
19:33:01	469	15	-1	20	18
19:33:02	470	15	-1	20	18
19:33:03	471	15	-1	20	18
19:33:04	472	15	-1	20	18
19:33:05	473	15	-1	20	18
19:33:06	474	15	-1	20	18
19:33:07	475	15	-1	20	18
19:33:08	476	15	-1	20	18
19:33:09	477	15	-1	20	18
19:33:10	478	15	-1	20	18
19:33:11	479	15	-1	20	18
19:33:12	480	15	-1	20	18
19:33:13	481	15	-1	20	18
19:33:14	482	15	-1	20	18
19:33:15	483	15	-1	20	18
19:33:16	484	15	-1	20	18
19:33:17	485	15	-1	20	18
19:33:18	486	15	-1	20	18
19:33:19	487	15	-1	20	18
19:33:20	488	15	-1	20	18
19:33:21	489	15	-1	20	18
19:33:22	490	15	-1	20	18
19:33:23	491	15	-1	20	18
19:33:24	492	15	-1	20	18
19:33:25	493	15	-1	20	18
19:33:26	494	15	-1	20	18
19:33:27	495	15	-1	20	18
19:33:28	496	15	-1	20	18
19:33:29	497	15	-1	20	18
19:33:30	498	15	-1	20	18
19:33:31	499	15	-1	20	18
19:33:32	500	15	-1	20	18
19:33:33	501	15	-1	20	18
